"","iteration","result"
"1",1,11.6737274970662
"2",2,51.103391718133
"3",3,9.91034153530029
"4",4,-11.0345750196103
"5",5,19.8886473458962
"6",6,-16.7601300724401
"7",7,29.0493349779011
"8",8,19.1454295266905
"9",9,11.3134442289415
"10",10,9.59877986825495
"11",11,22.0361594202898
"12",12,-13.7349048800662
"13",13,-15.7252973653229
"14",14,33.1454169138318
"15",15,8.97501847683679
"16",16,22.1871697917745
"17",17,-9.22687160412789
"18",18,-3.06468133381952
"19",19,5.04163003663001
"20",20,51.0986275443859
"21",21,-8.42944130491168
"22",22,1.97119083096544
"23",23,19.6524215443247
"24",24,-3.50665042136256
"25",25,39.2007076682665
"26",26,5.78098838006053
"27",27,-6.1167680664787
"28",28,-12.0420965608466
"29",29,-6.28227124183007
"30",30,4.90739201088394
"31",31,18.3947835690922
"32",32,-17.6675974465021
"33",33,33.3374517580454
"34",34,6.48205625808606
"35",35,32.9465257383743
"36",36,-20.9533215199177
"37",37,36.2505389453967
"38",38,-6.78542240013343
"39",39,1.72500834124679
"40",40,-3.99101828231295
"41",41,19.7488492186291
"42",42,27.6055958242641
"43",43,19.2150613261993
"44",44,12.2336138889704
"45",45,7.13335473652671
"46",46,30.5869792519048
"47",47,29.8560580749021
"48",48,-35.030557192381
"49",49,9.4489820675791
"50",50,8.70842323225139
"51",51,10.3247731174883
"52",52,-16.1002845478164
"53",53,11.0316698577568
"54",54,31.6905122655123
"55",55,18.854788312127
"56",56,-8.09216062387975
"57",57,24.1079396412389
"58",58,-5.22381603671613
"59",59,-40.7261858173941
"60",60,11.4798444716973
"61",61,38.9848925803603
"62",62,5.31933265609126
"63",63,12.9372618578373
"64",64,16.479357876566
"65",65,1.28594904611094
"66",66,-4.83071824038433
"67",67,30.1295713035871
"68",68,-1.61218755329639
"69",69,23.0665895061728
"70",70,-0.0351043870157355
"71",71,24.2413514186162
"72",72,42.4021449383175
"73",73,5.26775349911793
"74",74,3.31650246305418
"75",75,-10.0064868555821
"76",76,10.1359493256807
"77",77,4.56740674003044
"78",78,27.5371881897306
"79",79,8.55255900880888
"80",80,37.4052811757753
"81",81,25.5846153846154
"82",82,39.2758755864019
"83",83,21.6167466986795
"84",84,-0.115055857110235
"85",85,9.73431915730436
"86",86,27.7347715736041
"87",87,12.7705237223094
"88",88,71.1669178135011
"89",89,37.3346521656832
"90",90,-33.6998283441491
"91",91,52.2767194655152
"92",92,53.5127498713533
"93",93,-1.51003870343493
"94",94,-11.1673927474898
"95",95,30.8873627448849
"96",96,-21.9673462131089
"97",97,14.0726703245441
"98",98,12.4868307435966
"99",99,-4.73425775780248
"100",100,1.9255369333606
