"","iteration","result"
"1",1,79.5892469659859
"2",2,80.5710773668959
"3",3,87.7900564271883
"4",4,66.9729734739558
"5",5,152.29165537187
"6",6,56.438400814171
"7",7,117.179129768924
"8",8,84.8034544406319
"9",9,108.065167390166
"10",10,75.2873379942355
"11",11,125.963518597943
"12",12,108.545084640343
"13",13,129.060659265776
"14",14,62.8524983953953
"15",15,110.672096230673
"16",16,104.173309130371
"17",17,91.1200778175125
"18",18,164.529483356073
"19",19,62.8033158177161
"20",20,57.8895715349536
"21",21,114.031954220595
"22",22,99.3350099662084
"23",23,122.752324535492
"24",24,76.0511243298818
"25",25,44.2342087588577
"26",26,116.660109237713
"27",27,108.568566413065
"28",28,107.027034911056
"29",29,53.5331485101856
"30",30,119.657197967982
"31",31,99.1187771209045
"32",32,116.333835702829
"33",33,75.2452661649545
"34",34,119.926654632765
"35",35,127.018442838485
"36",36,73.6305795655408
"37",37,93.735625368369
"38",38,68.8190057959346
"39",39,85.6565778565082
"40",40,29.5480788627096
"41",41,94.8683887012962
"42",42,43.8930819319348
"43",43,85.5143501227751
"44",44,32.2141214705618
"45",45,114.962640004078
"46",46,76.3531019441336
"47",47,125.889801034835
"48",48,107.579209387565
"49",49,52.9307609737398
"50",50,73.7675963612583
"51",51,71.7765037645827
"52",52,110.884281636678
"53",53,91.2340544410197
"54",54,91.3859223024715
"55",55,131.366152560071
"56",56,71.3331997075775
"57",57,105.556023249901
"58",58,87.8061316840665
"59",59,132.714566187846
"60",60,41.8744016442952
"61",61,68.6120174591379
"62",62,101.404340713853
"63",63,71.5831983840292
"64",64,132.139806948267
"65",65,81.0272782466152
"66",66,54.0467866671368
"67",67,110.856772775532
"68",68,60.6754616736669
"69",69,129.612780251408
"70",70,84.6282030194204
"71",71,72.7821378011429
"72",72,46.472400420728
"73",73,74.7474676013762
"74",74,35.6312011404791
"75",75,102.238836002875
"76",76,75.3524926473078
"77",77,112.183342684463
"78",78,50.286489083687
"79",79,72.6116697676127
"80",80,18.2187656541541
"81",81,122.87852346534
"82",82,101.716070125904
"83",83,109.491544898085
"84",84,88.316683481238
"85",85,107.04019947425
"86",86,66.8167571941449
"87",87,108.385405489437
"88",88,84.5258440474913
"89",89,55.1960178329284
"90",90,116.350305907869
"91",91,146.983063838028
"92",92,101.691467083289
"93",93,73.8846497989671
"94",94,45.5187805012599
"95",95,117.733971226091
"96",96,110.436674481971
"97",97,98.6927944175884
"98",98,105.907955633319
"99",99,91.4743482402171
"100",100,126.953234751794
