"","iteration","result"
"1",1,14.3642279911321
"2",2,-1.84426827045743
"3",3,15.1153073866792
"4",4,35.0030454545455
"5",5,-2.2306841273425
"6",6,12.725981505702
"7",7,6.56346218913887
"8",8,17.1704995566066
"9",9,0.624004387847549
"10",10,6.5465066048246
"11",11,5.46915045087803
"12",12,22.2659926617213
"13",13,11.7864528795812
"14",14,-3.94551607445007
"15",15,7.36728813559321
"16",16,-0.382159661696676
"17",17,-3.96098567086409
"18",18,24.390076713153
"19",19,-7.92207389696929
"20",20,10.2284552845529
"21",21,7.05509870214854
"22",22,18.5037572570928
"23",23,3.96953804466588
"24",24,-13.8504630233468
"25",25,8.81986738999396
"26",26,9.36044973544975
"27",27,9.35905856595511
"28",28,7.58761348897534
"29",29,9.75096237970254
"30",30,-14.7848333333334
"31",31,3.66023255276357
"32",32,28.8453001588616
"33",33,8.65474597652818
"34",34,-2.41925906802632
"35",35,-0.504797441364587
"36",36,7.18915893827952
"37",37,10.8121306578349
"38",38,1.57556328581498
"39",39,5.12395833333332
"40",40,1.62114059106787
"41",41,-0.494922569179977
"42",42,-1.5842823842824
"43",43,17.9277874463395
"44",44,10.2970367094206
"45",45,15.9517948717949
"46",46,4.23047408081328
"47",47,-1.62986762626912
"48",48,9.40699819788895
"49",49,19.731242041903
"50",50,-9.15515350877192
"51",51,-2.0039287585123
"52",52,-0.221073044602463
"53",53,5.17739953299741
"54",54,29.8729076382756
"55",55,-2.88494385919279
"56",56,4.47795157299399
"57",57,-0.738143218670928
"58",58,40.5092191972309
"59",59,26.5828148148148
"60",60,10.7132348237702
"61",61,-4.15583491461101
"62",62,0.636113322004007
"63",63,34.0106355605112
"64",64,4.98636185670162
"65",65,3.21219512195123
"66",66,4.44020418084591
"67",67,25.3133333333333
"68",68,14.4266495431387
"69",69,24.2758267716535
"70",70,12.3456731151978
"71",71,5.49727018791262
"72",72,19.1238609218792
"73",73,24.547437758178
"74",74,-6.4760426508301
"75",75,18.5487653624986
"76",76,-7.54404109589044
"77",77,17.3734222292565
"78",78,0.357259489565394
"79",79,4.85635962652265
"80",80,12.1044646188285
"81",81,22.1318812043646
"82",82,24.1660704005264
"83",83,-0.645100061893942
"84",84,8.96435861516909
"85",85,18.0464884185118
"86",86,17.3712239309037
"87",87,6.46895302348824
"88",88,6.65316916307015
"89",89,13.6771666133674
"90",90,3.9144274993948
"91",91,10.0690094219506
"92",92,13.1212121212121
"93",93,0.316396761133603
"94",94,14.2089443274024
"95",95,30.2680769230769
"96",96,-4.82005441119315
"97",97,-0.484425979901687
"98",98,3.90037243947859
"99",99,-1.69703137206528
"100",100,28.4147134686554
