"","iteration","result"
"1",1,72.8780577298324
"2",2,31.6936551852632
"3",3,40.0865596107055
"4",4,69.9399748594477
"5",5,27.1567394612425
"6",6,-2.63127499126858
"7",7,24.8694490441734
"8",8,3.5111789061591
"9",9,40.16328297444
"10",10,17.5644333957101
"11",11,58.1075810547235
"12",12,-0.305322274251353
"13",13,17.5264835961574
"14",14,36.9294859429143
"15",15,25.8175484167247
"16",16,45.8124440047269
"17",17,16.4557136253236
"18",18,58.8872587940793
"19",19,75.1984921050663
"20",20,22.3878014332602
"21",21,42.6536920850342
"22",22,63.7273493533357
"23",23,2.27514011501762
"24",24,28.7308586935452
"25",25,20.8164547695499
"26",26,28.8390657266966
"27",27,30.0737913346459
"28",28,9.6521987622267
"29",29,77.4249775885253
"30",30,35.5015973909282
"31",31,41.8417679434526
"32",32,4.84024461348633
"33",33,25.3236659141238
"34",34,27.8972628933567
"35",35,54.5770645415535
"36",36,13.4998911478046
"37",37,63.6352504836889
"38",38,42.0096300619556
"39",39,32.3955484511246
"40",40,-12.4740795354621
"41",41,24.2879237288136
"42",42,37.2260055266739
"43",43,13.8966131142005
"44",44,18.982067478941
"45",45,37.7357726363896
"46",46,42.6527536471691
"47",47,6.58346275524877
"48",48,36.2133310043668
"49",49,46.9058756347805
"50",50,14.2437175142617
"51",51,30.6532002239225
"52",52,11.9843701156611
"53",53,55.4812758689249
"54",54,53.0095472386483
"55",55,22.0625677528664
"56",56,24.5817277053249
"57",57,-11.0520663621519
"58",58,5.61972378187954
"59",59,54.2263467808917
"60",60,38.2130891871137
"61",61,43.884217015379
"62",62,19.6265552710776
"63",63,6.64545454545453
"64",64,55.4284160440303
"65",65,66.3835417456107
"66",66,21.6142083454222
"67",67,49.8880736557941
"68",68,50.2426597044855
"69",69,-12.6266074062522
"70",70,32.315063621497
"71",71,36.8279680009498
"72",72,4.71612140125728
"73",73,22.4574622970634
"74",74,33.8670508744038
"75",75,2.77823424286282
"76",76,40.4882983160177
"77",77,16.7971222423222
"78",78,11.1238164102749
"79",79,42.4929228772108
"80",80,21.9203922311872
"81",81,20.9365590115631
"82",82,37.137806546298
"83",83,23.2491102624523
"84",84,-41.1094147242219
"85",85,104.361355444161
"86",86,-5.71732346439387
"87",87,9.70846552825628
"88",88,62.0705411099723
"89",89,50.2542406836152
"90",90,13.9064720625092
"91",91,14.5848056256647
"92",92,11.1433637887127
"93",93,49.8461894157991
"94",94,35.3005155855709
"95",95,46.5027286430037
"96",96,30.4875700844534
"97",97,37.353367185549
"98",98,42.1620305221622
"99",99,39.3258529621698
"100",100,31.2556490981115
