"","iteration","result"
"1",1,14.2167416741674
"2",2,-28.1120689655172
"3",3,5.01193776267547
"4",4,19.7335815842925
"5",5,-1.77904616945713
"6",6,-4.45926073131955
"7",7,5.00815194195474
"8",8,15.3939588688946
"9",9,18.7545325275507
"10",10,23.1203439633567
"11",11,20.0572786440937
"12",12,14.9563943502596
"13",13,24.477803123355
"14",14,2.50078988941547
"15",15,12.6819108964037
"16",16,4.83237179487179
"17",17,7.14235657849537
"18",18,0.00885229938475618
"19",19,-20.8025976724854
"20",20,10.8985754985755
"21",21,2.44132945428899
"22",22,-11.4043689320388
"23",23,-4.93650793650795
"24",24,-6.37009803921569
"25",25,-9.204105090312
"26",26,-5.29150738828159
"27",27,5.45434754770136
"28",28,12.1088042588043
"29",29,-3.59691358024691
"30",30,15.8193133835139
"31",31,8.20278361241435
"32",32,45.9938482570061
"33",33,3.14806849537413
"34",34,-27.3858095238095
"35",35,2.65240200412615
"36",36,16.7564200355962
"37",37,0.426540091264684
"38",38,1.32152756390514
"39",39,10.3642439431913
"40",40,-4.95358851674641
"41",41,-0.5649771471451
"42",42,-0.0961183410636295
"43",43,-21.3855666421125
"44",44,25.1184863523573
"45",45,9.33406541689544
"46",46,10.2696016771488
"47",47,22.7045659063344
"48",48,32.1081906016689
"49",49,11.4964617425918
"50",50,-0.696467403363954
"51",51,-5.28643678160918
"52",52,-15.1106699751861
"53",53,12.8207264027838
"54",54,8.86852027265468
"55",55,30.391966956274
"56",56,-10.2871024567651
"57",57,17.9002397274677
"58",58,-1.02408184378413
"59",59,-12.6366013071896
"60",60,12.0194793850454
"61",61,18.7115721800117
"62",62,24.5090243594598
"63",63,6.02797761790566
"64",64,0.917752898840462
"65",65,-5.07208689927586
"66",66,10.6839352835431
"67",67,-3.44859813084113
"68",68,-25.4428201252429
"69",69,-15.9055458551592
"70",70,-13.9625414031918
"71",71,-9.65433178851794
"72",72,14.7077375946173
"73",73,2.09564330170389
"74",74,8.28144578313251
"75",75,21.3735444034644
"76",76,1.83437295638615
"77",77,25.5787045618371
"78",78,17.283017163505
"79",79,9.12810068649884
"80",80,1.58789875173369
"81",81,10.248658015977
"82",82,10.5574329022389
"83",83,15.156333595594
"84",84,12.4235632183908
"85",85,5.08653846153845
"86",86,12.3913075724987
"87",87,2.08695652173913
"88",88,1.75249769585253
"89",89,20.8468392993146
"90",90,11.7597903238966
"91",91,2.38804846842777
"92",92,-18.4203669929653
"93",93,-2.22593948482711
"94",94,-10.2358206309819
"95",95,5.37314064309254
"96",96,22.9674376781649
"97",97,-5.8458686877008
"98",98,-7.60522631064799
"99",99,-6.63827056688942
"100",100,8.5
