"","growth....summary.which.summary.Var1.....Mean.....summary.Var2....","ratio....summary.which.summary.Var1.....Mean.....summary.Var2....","pur....summary.which.summary.Var1.....Mean.....summary.Var2...."
"1",1.0441935483871,0.506021505376344,0.394408602150538
