"","iteration","result"
"1",1,31.5764445313009
"2",2,-2.36841553836234
"3",3,68.0974801061008
"4",4,9.17420579492136
"5",5,-20.4968480557499
"6",6,18.1361498257839
"7",7,27.8684534775925
"8",8,-9.3312492448955
"9",9,-24.9464589915697
"10",10,4.41229141229138
"11",11,-41.4097459407832
"12",12,-33.9920162321909
"13",13,2.97488115122707
"14",14,20.4506147704591
"15",15,-9.57228586230718
"16",16,-11.5191860465116
"17",17,2.73975780762152
"18",18,-7.09258987527517
"19",19,-4.64671807783043
"20",20,21.5851762529707
"21",21,14.7814234919843
"22",22,-18.2614116881709
"23",23,-12.3946416731963
"24",24,23.7034128773855
"25",25,35.199364234494
"26",26,24.4084067490583
"27",27,13.2513584142008
"28",28,22.3846845746846
"29",29,11.5397236614853
"30",30,9.92335744333138
"31",31,20.1028006470168
"32",32,25.2310610328639
"33",33,1.10560983559338
"34",34,-6.72799949517059
"35",35,47.4082251082251
"36",36,25.136722899094
"37",37,19.7609134571263
"38",38,20.1571169072586
"39",39,23.4733566675038
"40",40,22.4293478260869
"41",41,-4.77181774580339
"42",42,2.34261155066758
"43",43,36.4743407374986
"44",44,32.488058910162
"45",45,3.14923024094321
"46",46,4.93094114634772
"47",47,-7.72248251614627
"48",48,3.40407378110172
"49",49,29.0542084429591
"50",50,8.43504307395659
"51",51,3.04273049645388
"52",52,-28.1021985112444
"53",53,-7.11431582116518
"54",54,0.790655306179019
"55",55,0.53250737463128
"56",56,15.127168061086
"57",57,2.25030149158999
"58",58,1.10118895830675
"59",59,29.1666724702278
"60",60,20.4366744366745
"61",61,3.11460387426052
"62",62,-10.6284977908689
"63",63,28.322587881643
"64",64,-15.839853103195
"65",65,-2.18329546467078
"66",66,59.4048880783809
"67",67,11.9868549418345
"68",68,7.2989762386249
"69",69,24.783604505632
"70",70,7.83460338515056
"71",71,1.43886850041787
"72",72,13.8401645462538
"73",73,6.0908113358077
"74",74,-4.95609154889024
"75",75,29.3418011897781
"76",76,-20.730352081076
"77",77,-0.0535493352729191
"78",78,36.1102091110064
"79",79,27.8499293866178
"80",80,7.93261812371605
"81",81,38.4681862163681
"82",82,-2.15683240734228
"83",83,-0.356840761281546
"84",84,15.4810725785011
"85",85,-22.1096605744125
"86",86,27.2544924463292
"87",87,5.4130948107375
"88",88,21.3098391368952
"89",89,-8.13708857542252
"90",90,21.1032494253428
"91",91,-10.0465500441521
"92",92,6.45524872735791
"93",93,12.2605663716814
"94",94,21.2053234547575
"95",95,16.3647574245811
"96",96,-9.72278211841632
"97",97,-6.18257526732611
"98",98,19.0678001244038
"99",99,-11.6499382062146
"100",100,-10.3594820605456
