"","iteration","result"
"1",1,23.1721941583606
"2",2,-103.452673133318
"3",3,-33.8030600607057
"4",4,-1.80951637306163
"5",5,-90.7836393035316
"6",6,-28.8322102834942
"7",7,48.7430713065093
"8",8,-78.2640843218222
"9",9,-41.2512044157617
"10",10,71.2823407954793
"11",11,-43.0459646006397
"12",12,-33.7714677923059
"13",13,-62.4899277841125
"14",14,-2.99366560091835
"15",15,-43.2429168523672
"16",16,-43.8500450076167
"17",17,-89.3883643821436
"18",18,-47.5116340770092
"19",19,-17.6148777551307
"20",20,-23.9636227975548
"21",21,-22.5443630924264
"22",22,-26.5543703765796
"23",23,-43.3965989106395
"24",24,29.4956005827042
"25",25,-35.5228064989704
"26",26,-54.2162411533421
"27",27,-53.8286388781227
"28",28,-92.619002959311
"29",29,-15.6651894865526
"30",30,9.52777635455357
"31",31,-29.6545046349942
"32",32,-37.1760998858704
"33",33,-66.2516734693878
"34",34,-57.6626039154629
"35",35,-47.2582204937051
"36",36,-14.9429266709929
"37",37,-27.7803844764842
"38",38,-52.3378495204647
"39",39,-74.0691534529778
"40",40,-40.4818996415771
"41",41,-18.0302926850199
"42",42,-12.5098667691104
"43",43,-37.9482564679415
"44",44,-59.3728520517259
"45",45,-38.6145274581122
"46",46,-63.8074150623781
"47",47,-47.4410431331339
"48",48,-52.2504853489335
"49",49,-38.2110298394079
"50",50,-54.1302925410707
"51",51,-82.399631769197
"52",52,-28.9003066700741
"53",53,-49.0750124192747
"54",54,-61.2515114308691
"55",55,-68.3613882217503
"56",56,-26.608948151359
"57",57,-42.4485470182349
"58",58,-35.2032994521824
"59",59,-40.0291161901106
"60",60,-58.2194736288446
"61",61,6.34215296125819
"62",62,-67.3786274310152
"63",63,-71.4471452816712
"64",64,-59.7564958593954
"65",65,15.653626301314
"66",66,-57.2639744307577
"67",67,35.0931910694462
"68",68,-72.269268619626
"69",69,-41.4953586537735
"70",70,-40.2614367603197
"71",71,-71.8232264499038
"72",72,-64.3529847373551
"73",73,-11.7456970154101
"74",74,-71.6536508192426
"75",75,-26.8812701137095
"76",76,-75.1254125412541
"77",77,-37.8429642445213
"78",78,-44.5570835297551
"79",79,-62.7235455311973
"80",80,-53.2830068244469
"81",81,-11.8405012011871
"82",82,-85.3063493775238
"83",83,-58.6695603784084
"84",84,-75.9733032747983
"85",85,-38.3910860922296
"86",86,-60.8607803079376
"87",87,-50.3579295154185
"88",88,-20.3465782385821
"89",89,-44.5011274034191
"90",90,-17.6102258069783
"91",91,10.0978664086081
"92",92,-71.3514062425768
"93",93,-14.336637577766
"94",94,-41.195770876507
"95",95,-39.8866225720233
"96",96,44.3860391617316
"97",97,-31.5877860101426
"98",98,-22.1646842079695
"99",99,-43.2261597728728
"100",100,-31.8452739504036
