"","iteration","result"
"1","1","43.9449640506023"
"1","2","88.7876874105664"
"1","3","-14.2951244043484"
"1","4","26.346904935768"
"1","5","96.1866705502705"
"1","6","61.6574981885292"
"1","7","94.7165547448649"
"1","8","94.7041737259997"
"1","9","60.624583146817"
"1","10","3.23184234555401"
"1","11","32.9246913500654"
"1","12","62.4289968055077"
"1","13","40.2117389607524"
"1","14","94.0681483812007"
"1","15","94.1317227159866"
"1","16","72.2372459391624"
"1","17","66.7864546863261"
"1","18","147.48499811338"
"1","19","19.1069508936007"
"1","20","-3.85980295717263"
"1","21","58.5126157971024"
"1","22","116.593512491989"
"1","23","122.58748934832"
"1","24","75.8146883569816"
"1","25","40.5612202685397"
"1","26","53.6643708154154"
"1","27","-49.0993197254031"
"1","28","36.9377574245609"
"1","29","58.9762921451891"
"1","30","88.2471642038456"
"1","31","33.7522802798901"
"1","32","45.8465829775885"
"1","33","3.98698415176545"
"1","34","92.2718072240523"
"1","35","48.7801985401616"
"1","36","49.0961293258024"
"1","37","73.2320219335604"
"1","38","64.339405290696"
"1","39","56.5491694352161"
"1","40","124.93133423516"
"1","41","7.46739401066907"
"1","42","8.58011233677871"
"1","43","78.2482053387225"
"1","44","55.7153352304954"
"1","45","119.088193682808"
"1","46","12.2353108345503"
"1","47","43.5807046317973"
"1","48","41.4537448697015"
"1","49","93.8961290505856"
"1","50","62.3784036992326"
"1","51","23.9899168750133"
"1","52","79.2635483294055"
"1","53","92.2084395504626"
"1","54","7.05228059747196"
"1","55","103.756331968268"
"1","56","-0.665724772163685"
"1","57","-50.513924857235"
"1","58","78.0902626274394"
"1","59","70.3418868670399"
"1","60","71.5319880497809"
"1","61","53.2343568632743"
"1","62","-37.717549351612"
"1","63","89.5586782791477"
"1","64","38.902978009075"
"1","65","92.6537925756006"
"1","66","66.6115821370502"
"1","67","67.5063675848385"
"1","68","81.47024597062"
"1","69","-24.4437665138676"
"1","70","33.834171920844"
"1","71","60.5753908014012"
"1","72","86.5646132977467"
"1","73","39.8150063131638"
"1","74","45.6376979974491"
"1","75","108.998613930265"
"1","76","145.837344712706"
"1","77","71.8419452428914"
"1","78","59.268707610365"
"1","79","15.3822185505082"
"1","80","63.2631727216144"
"1","81","71.0067006074923"
"1","82","148.116238060383"
"1","83","-8.80100240400134"
"1","84","164.153634745553"
"1","85","70.6335758779699"
"1","86","-26.9435040383421"
"1","87","87.0753040059355"
"1","88","33.3904584421246"
"1","89","93.2640397167061"
"1","90","106.332630033418"
"1","91","47.9748742665549"
"1","92","158.701364302261"
"1","93","97.2780659119301"
"1","94","97.9679299100476"
"1","95","87.7135421461228"
"1","96","113.86504134746"
"1","97","23.9634392425435"
"1","98","181.705661242161"
"1","99","93.3902586656714"
"1","100","96.0115916864979"
