"","iteration","result"
"1",1,38.6957554789726
"2",2,-30.3368082327744
"3",3,-5.42463980017669
"4",4,-15.3638970357984
"5",5,37.896409138173
"6",6,32.3743177274629
"7",7,27.0299836289834
"8",8,-0.532097309422227
"9",9,62.7110392108508
"10",10,90.647900084126
"11",11,-1.07549217324498
"12",12,24.1567118193891
"13",13,7.90894388820521
"14",14,15.2984496124031
"15",15,17.7432711907031
"16",16,10.342204306422
"17",17,34.0887060704773
"18",18,43.1605163013321
"19",19,22.7774538174935
"20",20,-4.02416240837942
"21",21,-32.2366763162856
"22",22,7.2621483318203
"23",23,42.3066392716138
"24",24,25.8743134545197
"25",25,-22.482522328303
"26",26,20.1712593406162
"27",27,20.3680493523363
"28",28,18.4465448357503
"29",29,-19.5350707705322
"30",30,11.3591394880009
"31",31,64.797291432847
"32",32,-1.92373886865232
"33",33,19.6024079593669
"34",34,37.7845102922863
"35",35,63.323970628577
"36",36,73.5935590765085
"37",37,25.4881803937598
"38",38,69.431408876003
"39",39,9.75254051209464
"40",40,12.4801676377878
"41",41,47.1118957328059
"42",42,46.4236443075753
"43",43,9.48939490099031
"44",44,43.3917783456064
"45",45,30.0037255040327
"46",46,11.205651342431
"47",47,12.2362858973738
"48",48,80.6221183975917
"49",49,32.953943120082
"50",50,18.6170319116673
"51",51,-18.3966709346991
"52",52,44.8077958522261
"53",53,59.3744019138756
"54",54,30.1605237475602
"55",55,2.21774277162979
"56",56,70.9937194076522
"57",57,55.9216346579173
"58",58,46.7129345577391
"59",59,3.91734878282131
"60",60,33.1113713115208
"61",61,-0.993666975594692
"62",62,116.811008384541
"63",63,40.7528394383874
"64",64,47.5643632434556
"65",65,113.249286773936
"66",66,44.4987468591096
"67",67,78.6717064570583
"68",68,41.0450143077261
"69",69,-0.652652774698879
"70",70,77.7644811864996
"71",71,11.4456625901057
"72",72,27.4857861808392
"73",73,54.5068928755239
"74",74,6.45671239198441
"75",75,-55.4537202218419
"76",76,31.3703224584064
"77",77,43.0172247194088
"78",78,79.3332699411184
"79",79,0.116649122807019
"80",80,24.8887181637944
"81",81,42.5201680612223
"82",82,-11.0279720279721
"83",83,39.1303486404596
"84",84,-29.4616936923739
"85",85,2.8590347342161
"86",86,57.8076166636868
"87",87,78.9129304847901
"88",88,35.6379395876971
"89",89,29.7912325219552
"90",90,99.9698253125272
"91",91,-18.6868610424632
"92",92,38.1369830827068
"93",93,16.4608601801925
"94",94,60.774702978581
"95",95,16.3865504818795
"96",96,103.156138955718
"97",97,17.652439710212
"98",98,86.4289358836789
"99",99,81.5174516522446
"100",100,32.1606266025078
